Дата;Заказчик;Город;Категория товара;Товар;Цена за упаковку;Количество;Итого
07.11.2020 0:00;Магнит;Москва;Ягоды;Клубника;2460;90;221400
07.11.2020 0:00;Магнит;Екатеринбург;Зелень;Салат римский;540;11;5940
07.11.2020 0:00;О'КЕЙ;Москва;Овощи;Баклажаны;890;24;21360
07.11.2020 0:00;Лента;Москва;Ягоды;Брусника;1670;88;146960
07.11.2020 0:00;О'КЕЙ;Москва;Ягоды;Клубника;2460;88;216480
07.11.2020 0:00;Ашан;Санкт-Петербург;Овощи;Морковь;715;46;32890
08.11.2020 0:00;Магнит;Волгоград;Фрукты;Груши;1420;58;82360
08.11.2020 0:00;Лента;Новосибирск;Зелень;Укроп;650;21;13650
08.11.2020 0:00;Ашан;Волгоград;Овощи;Морковь;715;58;41470
08.11.2020 0:00;О'КЕЙ;Москва;Зелень;Салат римский;540;51;27540
08.11.2020 0:00;Магнит;Екатеринбург;Фрукты;Сливы;930;50;46500
08.11.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Кинза;650;99;64350
08.11.2020 0:00;Магнит;Санкт-Петербург;Зелень;Кинза;650;32;20800
08.11.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Груши;1420;73;103660
09.11.2020 0:00;Ашан;Санкт-Петербург;Фрукты;Апельсины;2540;77;195580
09.11.2020 0:00;Ашан;Волгоград;Ягоды;Смородина черная;1505;99;148995
09.11.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Картофель;690;47;32430
09.11.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Клубника;2460;62;152520
09.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Фрукты;Яблоки;1230;60;73800
09.11.2020 0:00;Лента;Санкт-Петербург;Овощи;Кабачки;325;56;18200
09.11.2020 0:00;Лента;Москва;Зелень;Кинза;650;13;8450
09.11.2020 0:00;Магнит;Санкт-Петербург;Овощи;Свекла;450;33;14850
09.11.2020 0:00;Магнит;Москва;Ягоды;Клубника;2460;45;110700
09.11.2020 0:00;Лента;Новосибирск;Зелень;Салат римский;540;19;10260
10.11.2020 0:00;О'КЕЙ;Екатеринбург;Ягоды;Малина;2970;54;160380
10.11.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Черешня;1760;90;158400
10.11.2020 0:00;Лента;Москва;Зелень;Салат айсберг;1380;74;102120
10.11.2020 0:00;Лента;Новосибирск;Фрукты;Абрикосы;1320;40;52800
10.11.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Груши;1420;11;15620
10.11.2020 0:00;Ашан;Волгоград;Ягоды;Черешня;1760;13;22880
10.11.2020 0:00;Ашан;Санкт-Петербург;Овощи;Морковь;715;33;23595
10.11.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Картофель;690;57;39330
10.11.2020 0:00;Магнит;Волгоград;Овощи;Капуста;460;79;36340
10.11.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Абрикосы;1320;7;9240
11.11.2020 0:00;Лента;Новосибирск;Ягоды;Клубника;2460;81;199260
11.11.2020 0:00;Магнит;Санкт-Петербург;Овощи;Картофель;690;43;29670
11.11.2020 0:00;Магнит;Волгоград;Ягоды;Голубика;3205;83;266015
11.11.2020 0:00;Лента;Новосибирск;Фрукты;Абрикосы;1320;13;17160
11.11.2020 0:00;Магнит;Санкт-Петербург;Ягоды;Брусника;1670;25;41750
11.11.2020 0:00;Лента;Екатеринбург;Ягоды;Малина;2970;65;193050
11.11.2020 0:00;Ашан;Санкт-Петербург;Фрукты;Абрикосы;1320;58;76560
11.11.2020 0:00;Магнит;Екатеринбург;Фрукты;Сливы;930;33;30690
12.11.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Абрикосы;1320;63;83160
12.11.2020 0:00;Ашан;Санкт-Петербург;Зелень;Салат римский;540;56;30240
12.11.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Кинза;650;54;35100
12.11.2020 0:00;Ашан;Санкт-Петербург;Фрукты;Сливы;930;92;85560
12.11.2020 0:00;О'КЕЙ;Новосибирск;Овощи;Свекла;450;17;7650
12.11.2020 0:00;Магнит;Волгоград;Ягоды;Черешня;1760;28;49280
12.11.2020 0:00;Магнит;Новосибирск;Ягоды;Клубника;2460;57;140220
12.11.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Петрушка;640;58;37120
12.11.2020 0:00;Магнит;Ростов-на-Дону;Зелень;Петрушка;640;52;33280
13.11.2020 0:00;Ашан;Екатеринбург;Зелень;Укроп;650;12;7800
13.11.2020 0:00;О'КЕЙ;Москва;Ягоды;Клубника;2460;83;204180
13.11.2020 0:00;Ашан;Санкт-Петербург;Зелень;Укроп;650;47;30550
13.11.2020 0:00;Магнит;Екатеринбург;Ягоды;Смородина черная;1505;79;118895
13.11.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Кабачки;325;44;14300
13.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Овощи;Кабачки;325;60;19500
13.11.2020 0:00;Магнит;Волгоград;Фрукты;Груши;1420;67;95140
13.11.2020 0:00;Магнит;Ростов-на-Дону;Фрукты;Груши;1420;72;102240
13.11.2020 0:00;О'КЕЙ;Екатеринбург;Ягоды;Малина;2970;28;83160
14.11.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Черешня;1760;57;100320
14.11.2020 0:00;Лента;Волгоград;Зелень;Укроп;650;41;26650
14.11.2020 0:00;Лента;Екатеринбург;Ягоды;Малина;2970;8;23760
14.11.2020 0:00;О'КЕЙ;Новосибирск;Овощи;Кабачки;325;50;16250
14.11.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Картофель;690;23;15870
14.11.2020 0:00;Лента;Москва;Ягоды;Малина;2970;98;291060
14.11.2020 0:00;Лента;Москва;Овощи;Капуста;460;90;41400
14.11.2020 0:00;Магнит;Екатеринбург;Фрукты;Яблоки;1230;56;68880
15.11.2020 0:00;Лента;Волгоград;Фрукты;Сливы;930;11;10230
15.11.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Морковь;715;93;66495
15.11.2020 0:00;Магнит;Москва;Ягоды;Голубика;3205;27;86535
15.11.2020 0:00;Магнит;Волгоград;Зелень;Кинза;650;70;45500
15.11.2020 0:00;Магнит;Новосибирск;Ягоды;Черешня;1760;62;109120
16.11.2020 0:00;О'КЕЙ;Екатеринбург;Ягоды;Малина;2970;77;228690
16.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Петрушка;640;43;27520
16.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Малина;2970;37;109890
17.11.2020 0:00;Магнит;Москва;Ягоды;Малина;2970;91;270270
17.11.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Черешня;1760;59;103840
17.11.2020 0:00;Лента;Екатеринбург;Зелень;Салат римский;540;77;41580
17.11.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Капуста;460;80;36800
17.11.2020 0:00;Лента;Новосибирск;Фрукты;Абрикосы;1320;33;43560
17.11.2020 0:00;Лента;Волгоград;Овощи;Картофель;690;52;35880
17.11.2020 0:00;Лента;Екатеринбург;Овощи;Картофель;690;86;59340
17.11.2020 0:00;О'КЕЙ;Москва;Фрукты;Сливы;930;97;90210
18.11.2020 0:00;Магнит;Москва;Ягоды;Смородина черная;1505;53;79765
18.11.2020 0:00;Ашан;Волгоград;Зелень;Салат айсберг;1380;67;92460
18.11.2020 0:00;Ашан;Санкт-Петербург;Зелень;Лук зеленый;705;62;43710
18.11.2020 0:00;Магнит;Волгоград;Ягоды;Смородина черная;1505;55;82775
18.11.2020 0:00;Магнит;Москва;Ягоды;Клубника;2460;82;201720
18.11.2020 0:00;О'КЕЙ;Москва;Фрукты;Бананы;2400;11;26400
19.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Брусника;1670;31;51770
19.11.2020 0:00;О'КЕЙ;Москва;Зелень;Лук зеленый;705;85;59925
19.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Груши;1420;72;102240
19.11.2020 0:00;Лента;Новосибирск;Зелень;Салат айсберг;1380;9;12420
19.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Голубика;3205;54;173070
19.11.2020 0:00;Магнит;Волгоград;Ягоды;Голубика;3205;97;310885
19.11.2020 0:00;Магнит;Москва;Зелень;Лук зеленый;705;8;5640
19.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Зелень;Салат айсберг;1380;30;41400
19.11.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Сливы;930;12;11160
19.11.2020 0:00;Ашан;Ростов-на-Дону;Зелень;Салат айсберг;1380;78;107640
19.11.2020 0:00;Ашан;Волгоград;Овощи;Картофель;690;82;56580
19.11.2020 0:00;Лента;Волгоград;Фрукты;Груши;1420;25;35500
19.11.2020 0:00;О'КЕЙ;Екатеринбург;Зелень;Укроп;650;88;57200
20.11.2020 0:00;Ашан;Москва;Зелень;Салат айсберг;1380;25;34500
20.11.2020 0:00;Магнит;Москва;Овощи;Баклажаны;890;47;41830
20.11.2020 0:00;Магнит;Ростов-на-Дону;Фрукты;Апельсины;2540;9;22860
20.11.2020 0:00;Магнит;Москва;Зелень;Салат айсберг;1380;66;91080
20.11.2020 0:00;Лента;Санкт-Петербург;Ягоды;Клубника;2460;79;194340
20.11.2020 0:00;Ашан;Екатеринбург;Овощи;Картофель;690;31;21390
21.11.2020 0:00;Лента;Волгоград;Овощи;Картофель;690;90;62100
21.11.2020 0:00;Лента;Новосибирск;Фрукты;Абрикосы;1320;39;51480
21.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Салат айсберг;1380;70;96600
21.11.2020 0:00;О'КЕЙ;Москва;Ягоды;Клубника;2460;70;172200
21.11.2020 0:00;Ашан;Волгоград;Фрукты;Бананы;2400;81;194400
21.11.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Бананы;2400;84;201600
21.11.2020 0:00;О'КЕЙ;Москва;Фрукты;Груши;1420;62;88040
21.11.2020 0:00;Ашан;Екатеринбург;Ягоды;Малина;2970;36;106920
21.11.2020 0:00;О'КЕЙ;Москва;Фрукты;Апельсины;2540;63;160020
21.11.2020 0:00;Лента;Екатеринбург;Зелень;Кинза;650;81;52650
21.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Морковь;715;55;39325
21.11.2020 0:00;О'КЕЙ;Волгоград;Овощи;Морковь;715;20;14300
21.11.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Свекла;450;79;35550
21.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Ягоды;Клубника;2460;62;152520
22.11.2020 0:00;Ашан;Екатеринбург;Ягоды;Смородина черная;1505;6;9030
22.11.2020 0:00;Лента;Ростов-на-Дону;Ягоды;Смородина черная;1505;92;138460
22.11.2020 0:00;О'КЕЙ;Новосибирск;Фрукты;Яблоки;1230;22;27060
22.11.2020 0:00;Магнит;Москва;Овощи;Кабачки;325;48;15600
22.11.2020 0:00;Магнит;Волгоград;Зелень;Лук зеленый;705;34;23970
22.11.2020 0:00;О'КЕЙ;Москва;Зелень;Кинза;650;93;60450
22.11.2020 0:00;Лента;Ростов-на-Дону;Зелень;Лук зеленый;705;23;16215
22.11.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Груши;1420;64;90880
22.11.2020 0:00;Лента;Екатеринбург;Фрукты;Бананы;2400;43;103200
22.11.2020 0:00;Магнит;Санкт-Петербург;Зелень;Лук зеленый;705;53;37365
22.11.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Кабачки;325;88;28600
23.11.2020 0:00;Магнит;Санкт-Петербург;Ягоды;Смородина черная;1505;90;135450
23.11.2020 0:00;Магнит;Москва;Зелень;Лук зеленый;705;37;26085
23.11.2020 0:00;Лента;Москва;Овощи;Кабачки;325;75;24375
23.11.2020 0:00;Магнит;Санкт-Петербург;Зелень;Салат айсберг;1380;14;19320
23.11.2020 0:00;О'КЕЙ;Волгоград;Овощи;Картофель;690;89;61410
23.11.2020 0:00;Лента;Ростов-на-Дону;Зелень;Петрушка;640;38;24320
23.11.2020 0:00;Лента;Москва;Фрукты;Груши;1420;95;134900
24.11.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Смородина черная;1505;29;43645
24.11.2020 0:00;Магнит;Новосибирск;Овощи;Капуста;460;28;12880
24.11.2020 0:00;О'КЕЙ;Москва;Ягоды;Малина;2970;68;201960
24.11.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Яблоки;1230;42;51660
24.11.2020 0:00;Лента;Екатеринбург;Фрукты;Яблоки;1230;46;56580
24.11.2020 0:00;Ашан;Москва;Фрукты;Апельсины;2540;48;121920
24.11.2020 0:00;Ашан;Москва;Фрукты;Бананы;2400;36;86400
24.11.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Голубика;3205;82;262810
24.11.2020 0:00;О'КЕЙ;Москва;Фрукты;Сливы;930;58;53940
24.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Груши;1420;45;63900
24.11.2020 0:00;Лента;Москва;Ягоды;Клубника;2460;28;68880
24.11.2020 0:00;Магнит;Ростов-на-Дону;Фрукты;Сливы;930;93;86490
25.11.2020 0:00;Лента;Москва;Ягоды;Клубника;2460;51;125460
25.11.2020 0:00;О'КЕЙ;Москва;Ягоды;Смородина черная;1505;53;79765
25.11.2020 0:00;Магнит;Волгоград;Зелень;Кинза;650;40;26000
25.11.2020 0:00;О'КЕЙ;Санкт-Петербург;Зелень;Лук зеленый;705;90;63450
25.11.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Абрикосы;1320;79;104280
25.11.2020 0:00;Магнит;Москва;Фрукты;Груши;1420;62;88040
25.11.2020 0:00;Магнит;Новосибирск;Овощи;Морковь;715;95;67925
